train_loss,val_loss,train_dice,val_dice,train_jaccard,val_jaccard,train_acc,val_acc,train_sen,val_sen,train_spf,val_spf
0.0956374480393692,0.1436667139915859,0.9229478,0.88259166,0.8584847,0.79367423,0.9969313955227929,0.9952837252149396,0.9253354,0.881378,0.9983854892835096,0.9977555012001711
0.09537597734536697,0.14205911328249118,0.9231032,0.88446367,0.85875463,0.79623526,0.9969420504214158,0.99527533381593,0.9233262,0.8894842,0.9984255106888007,0.9975953470258152
0.09509426557380168,0.14220372959971428,0.9233695,0.8843348,0.85920906,0.79602474,0.9969453360903916,0.9952785080554439,0.92663074,0.8838725,0.9983698138550147,0.9977526962757111
0.09457960810086027,0.14356988295912743,0.9237895,0.88274395,0.85992986,0.79393244,0.996966755805324,0.9952853801203709,0.92477435,0.8843667,0.9984259661750414,0.9976885371348437
0.094327603832851,0.14195383624995456,0.9239182,0.8848904,0.86014843,0.7966797,0.9969747070451676,0.9952385846306296,0.92526364,0.89463884,0.9984195167152443,0.9974952392718371
0.09805912109305016,0.14210701416082241,0.9204754,0.88418794,0.854396,0.7961942,0.9968660269210587,0.9953197123957613,0.9233044,0.8820861,0.9984365870703512,0.9977515234666712
0.0958572367196949,0.14285174603847897,0.92252076,0.88329506,0.857798,0.79511523,0.9969236823061411,0.995345297981711,0.92827183,0.8761174,0.9983767591305633,0.9978553530047921
0.09462604866321407,0.14339457956307075,0.9236284,0.8827115,0.85963035,0.7943635,0.9969610432487223,0.9953498653337066,0.9275992,0.87426853,0.9984072885703091,0.9978757728548611
0.09417642682642485,0.14381782820119576,0.9240307,0.88226515,0.86029994,0.79377145,0.9969748011473598,0.995350487091962,0.9274339,0.8730078,0.9984144520996815,0.9978897834525389
0.09390334729383241,0.14411084441577687,0.924276,0.8819818,0.86070925,0.7933975,0.9969833233265538,0.9953510667763503,0.92733705,0.87218046,0.9984186250178968,0.9978993166895473
0.09348129045533303,0.1442622844787205,0.9246952,0.8818665,0.8614205,0.79325646,0.9969936848477542,0.9953505759145699,0.9291418,0.87152225,0.9983857712935452,0.9979119406026953
0.09344863876774537,0.14441469399368062,0.9247104,0.8817359,0.8614442,0.79309213,0.9969957543052053,0.9953498887080772,0.928545,0.8708464,0.9983987351555136,0.9979246767128215
0.093425121621706,0.14452522521948113,0.92472607,0.88165396,0.8614696,0.7929909,0.9969972923620424,0.9953494586196601,0.92811894,0.87040544,0.9984080207288561,0.9979332404978135
0.09340714068332714,0.14460580554955146,0.9247371,0.88157976,0.8614877,0.7928949,0.9969984492654627,0.9953488742603975,0.9278378,0.8701009,0.998414221984237,0.9979385295334984
0.09339187375793409,0.14466558670734658,0.92474514,0.8815225,0.8615006,0.79282033,0.9969992661357518,0.9953482244528975,0.9276412,0.86987865,0.9984184441281788,0.9979421426268185
0.0933563611585999,0.1446706449941677,0.9247737,0.8815203,0.8615495,0.7928174,0.9970004293653701,0.9953481823790308,0.92762053,0.86986494,0.9984190407677076,0.9979423950700199
0.09335505827075213,0.14467589403776562,0.9247755,0.8815194,0.86155236,0.79281723,0.9970005005350953,0.9953482525021423,0.9276095,0.86985093,0.9984193295981754,0.9979427614632774
0.09335376212920123,0.1446810907081646,0.9247758,0.8815155,0.86155254,0.7928128,0.997000535329183,0.9953482197780235,0.927597,0.869836,0.9984195905538341,0.9979430524741902
0.09335245599794151,0.144686166635331,0.9247765,0.88151425,0.861554,0.79281116,0.9970006151974299,0.9953482338026457,0.9275851,0.8698222,0.998419853288736,0.997943392571281
0.09335115138645196,0.14469116049654343,0.92477703,0.8815118,0.8615548,0.7928077,0.9970006658070123,0.9953481917287789,0.9275749,0.8698071,0.9984200946727202,0.9979436607921824
0.09334984469917876,0.1446961039567695,0.9247786,0.88150716,0.86155736,0.7928014,0.9970007346044132,0.9953481496549119,0.9275652,0.8697914,0.9984203455460012,0.9979439167415395
0.09334852805926432,0.14470093587742133,0.9247786,0.88150257,0.86155754,0.7927954,0.9970007670261768,0.9953481122559192,0.927554,0.86977434,0.9984205768476078,0.9979441797032076
0.09334721944447774,0.14470571652054787,0.9247792,0.8815003,0.8615586,0.79279304,0.9970008263342811,0.9953481122559192,0.9275437,0.8697619,0.9984208099284575,0.9979444303933311
